,model,rt,error,size_condition,cat_condition,rand_condition,block_type
986,16,1.1330645,1.0,s_ms,c_ma,c_ms,random
987,16,1.143363,0.0,s_ms,c_ma,c_ma,random
988,16,0.7439395,0.0,s_ma,c_ms,c_ms,random
989,16,0.9489794,0.0,s_ma,c_ms,c_ma,random
990,16,0.579793,1.0,s_ma,c_ms,c_ms,random
991,16,1.1972578,0.0,s_ma,c_ms,c_ma,random
992,16,1.1462021,1.0,s_ma,c_ms,c_ma,random
993,16,0.88955367,0.0,s_ms,c_ms,c_ma,random
994,16,2.0242665,0.0,s_ms,c_ms,c_ms,random
995,16,0.6010696,1.0,s_ms,c_ms,c_ms,random
996,16,0.93063414,1.0,s_ms,c_ms,c_ma,random
997,16,1.3278706,1.0,s_ms,c_ms,c_ms,random
998,16,0.40149236,1.0,s_ma,c_ma,c_ms,random
999,16,0.83517647,1.0,s_ma,c_ma,c_ma,random
1000,16,0.962662,0.0,s_ma,c_ma,c_ms,random
1001,16,0.5715745,0.0,s_ma,c_ma,c_ms,random
1002,16,0.5337651,1.0,s_ms,c_ma,c_ma,random
1003,16,1.4440039,1.0,s_ms,c_ma,c_ms,random
1004,16,1.5853148,0.0,s_ms,c_ma,c_ma,random
1005,16,0.3159467,1.0,s_ms,c_ma,c_ms,random
1006,16,1.0188208,1.0,s_ms,c_ma,c_ma,random
1007,16,0.4016929,0.0,s_ma,c_ms,c_ma,random
1008,16,0.89822125,0.0,s_ma,c_ms,c_ms,random
1009,16,0.5246198,0.0,s_ma,c_ms,c_ma,random
1010,16,1.7784874,0.0,s_ma,c_ms,c_ms,random
1011,16,0.7776987,1.0,s_ma,c_ms,c_ms,random
1012,16,1.8757855,0.0,s_ms,c_ms,c_ms,random
1013,16,1.066104,0.0,s_ms,c_ms,c_ma,random
1014,16,0.46363303,0.0,s_ms,c_ms,c_ma,random
1015,16,1.1201639,0.0,s_ms,c_ms,c_ms,random
1016,16,1.2508008,1.0,s_ms,c_ms,c_ma,random
1017,16,0.90663666,0.0,s_ma,c_ma,c_ma,random
1018,16,0.5227797,1.0,s_ma,c_ma,c_ms,random
1019,16,1.4519279,0.0,s_ma,c_ma,c_ms,random
1020,16,0.97344047,0.0,s_ma,c_ma,c_ma,random
1021,16,0.76130605,0.0,s_ms,c_ma,c_ms,random
1022,16,0.38047826,1.0,s_ms,c_ma,c_ma,random
1023,16,1.1863196,0.0,s_ms,c_ma,c_ms,random
1024,16,1.1096027,0.0,s_ms,c_ma,c_ma,random
1025,16,0.6377815,1.0,s_ms,c_ma,c_ms,random
1026,16,2.833283,0.0,s_ma,c_ms,c_ma,random
1027,16,1.5492351,0.0,s_ma,c_ms,c_ms,random
1028,16,1.930711,0.0,s_ma,c_ms,c_ma,random
1029,16,1.196955,0.0,s_ma,c_ms,c_ms,random
1030,16,1.1849598,0.0,s_ma,c_ms,c_ms,random
1031,16,2.2266524,0.0,s_ms,c_ms,c_ms,random
1032,16,1.3927047,0.0,s_ms,c_ms,c_ma,random
1033,16,1.6972963,1.0,s_ms,c_ms,c_ma,random
1034,16,0.77806103,1.0,s_ms,c_ms,c_ms,random
1035,16,1.6602075,0.0,s_ms,c_ms,c_ma,random
1036,16,0.99784034,1.0,s_ma,c_ma,c_ma,random
1037,16,0.93732655,0.0,s_ma,c_ma,c_ms,random
1038,16,1.69847,1.0,s_ma,c_ma,c_ms,random
1039,16,0.28099552,1.0,s_ma,c_ma,c_ma,random
1040,16,1.234469,1.0,s_ms,c_ma,c_ms,random
1041,16,0.47268534,0.0,s_ms,c_ma,c_ma,random
1042,16,0.426233,1.0,s_ms,c_ma,c_ms,random
1043,16,0.9951284,0.0,s_ms,c_ma,c_ma,random
1044,16,1.0531437,0.0,s_ms,c_ma,c_ms,random
1045,16,0.70633066,0.0,s_ms,c_ms,c_ms,random
1046,16,1.3291426,0.0,s_ms,c_ms,c_ma,random
1047,16,2.052459,0.0,s_ms,c_ms,c_ms,random
1048,16,1.0635257,1.0,s_ms,c_ms,c_ma,random
1049,16,0.44298327,0.0,s_ms,c_ms,c_ma,random
1050,16,1.4251262,0.0,s_ma,c_ms,c_ma,random
1051,16,1.0901821,0.0,s_ma,c_ms,c_ms,random
1052,16,2.1718564,1.0,s_ma,c_ms,c_ms,random
1053,16,0.6404821,0.0,s_ma,c_ms,c_ma,random
1054,16,1.6349229,0.0,s_ma,c_ms,c_ms,random
1055,16,0.49423105,0.0,s_ms,c_ma,c_ms,random
1056,16,0.2703032,0.0,s_ms,c_ma,c_ma,random
1057,16,0.866845,0.0,s_ms,c_ma,c_ma,random
1058,16,0.25161263,0.0,s_ms,c_ma,c_ms,random
1059,16,1.5109917,1.0,s_ms,c_ma,c_ms,random
1060,16,1.1440759,0.0,s_ma,c_ma,c_ms,random
1061,16,0.55111945,0.0,s_ma,c_ma,c_ma,random
1062,16,1.1282282,1.0,s_ma,c_ma,c_ms,random
1063,16,0.78762686,0.0,s_ma,c_ma,c_ma,random
1064,16,0.8428651,1.0,s_ms,c_ms,c_ma,random
1065,16,1.4649084,1.0,s_ms,c_ms,c_ms,random
1066,16,0.67592716,1.0,s_ms,c_ms,c_ma,random
1067,16,0.6558212,0.0,s_ms,c_ms,c_ms,random
1068,16,0.091452144,1.0,s_ms,c_ms,c_ms,random
1069,16,0.37134105,0.0,s_ma,c_ms,c_ms,random
1070,16,1.7118005,0.0,s_ma,c_ms,c_ma,random
1071,16,0.49913386,0.0,s_ma,c_ms,c_ma,random
1072,16,0.22367917,0.0,s_ma,c_ms,c_ms,random
1073,16,1.2914088,1.0,s_ma,c_ms,c_ma,random
1074,16,1.4118261,1.0,s_ms,c_ma,c_ma,random
1075,16,1.3369734,0.0,s_ms,c_ma,c_ms,random
1076,16,0.20817012,1.0,s_ms,c_ma,c_ms,random
1077,16,1.272212,0.0,s_ms,c_ma,c_ma,random
1078,16,1.4219837,0.0,s_ms,c_ma,c_ma,random
1079,16,0.7090344,1.0,s_ma,c_ma,c_ms,random
1080,16,1.973658,1.0,s_ma,c_ma,c_ms,random
1081,16,1.1778138,0.0,s_ma,c_ma,c_ma,random
1082,16,0.33335927,0.0,s_ma,c_ma,c_ms,random
1083,16,1.5918549,0.0,s_ms,c_ms,c_ms,random
1084,16,0.924127,0.0,s_ms,c_ms,c_ma,random
1085,16,1.2004385,0.0,s_ms,c_ms,c_ms,random
1086,16,1.1884184,1.0,s_ms,c_ms,c_ma,random
1087,16,1.2335033,0.0,s_ms,c_ms,c_ma,random
1088,16,1.448132,0.0,s_ma,c_ms,c_ma,random
1089,16,0.32005388,0.0,s_ma,c_ms,c_ms,random
1090,16,1.5288687,0.0,s_ma,c_ms,c_ms,random
1091,16,0.7226161,0.0,s_ma,c_ms,c_ma,random
1092,16,0.767686,0.0,s_ma,c_ms,c_ms,random
1093,16,0.12806083,1.0,s_ms,c_ma,c_ms,random
1094,16,1.2173064,1.0,s_ms,c_ma,c_ma,random
1095,16,0.42057976,1.0,s_ms,c_ma,c_ma,random
1096,16,0.9643906,0.0,s_ms,c_ma,c_ms,random
1097,16,0.86266375,1.0,s_ms,c_ma,c_ms,random
1098,16,1.1613834,0.0,s_ma,c_ma,c_ma,random
1099,16,0.55205953,0.0,s_ma,c_ma,c_ms,random
1100,16,1.7207277,1.0,s_ma,c_ma,c_ms,random
1101,16,0.92654526,1.0,s_ma,c_ma,c_ma,random
1102,16,1.2040946,0.0,s_ms,c_ms,c_ma,random
1103,16,0.84896904,0.0,s_ms,c_ms,c_ms,random
1104,16,0.53361326,1.0,s_ms,c_ms,c_ma,random
1105,16,0.51844656,1.0,s_ms,c_ms,c_ms,random
1106,16,2.0947852,1.0,s_ms,c_ms,c_ms,random
1107,16,1.242839,0.0,s_ma,c_ms,c_ms,random
1108,16,0.30024838,0.0,s_ma,c_ms,c_ma,random
1109,16,0.56192774,0.0,s_ma,c_ms,c_ma,random
1110,16,1.2091874,0.0,s_ma,c_ms,c_ms,random
1111,16,1.6445193,0.0,s_ma,c_ms,c_ma,random
1112,16,1.9597052,1.0,s_ms,c_ma,c_ma,random
1113,16,0.23357658,0.0,s_ms,c_ma,c_ms,random
1114,16,0.5777155,0.0,s_ms,c_ma,c_ms,random
1115,16,1.8087482,0.0,s_ms,c_ma,c_ma,random
1116,16,0.7458529,1.0,s_ms,c_ma,c_ma,random
1117,16,1.1242704,0.0,s_ma,c_ma,c_ms,random
1118,16,1.1161977,0.0,s_ma,c_ma,c_ma,random
1119,16,0.7664422,0.0,s_ma,c_ma,c_ms,random
1120,16,0.9933728,0.0,s_ma,c_ma,c_ms,random
1121,16,0.43698198,0.0,s_ms,c_ms,c_ms,random
1122,16,0.7148726,1.0,s_ms,c_ms,c_ma,random
1123,16,1.9899986,1.0,s_ms,c_ms,c_ms,random
1124,16,1.0435352,1.0,s_ms,c_ms,c_ma,random
1125,16,0.2243878,1.0,s_ms,c_ms,c_ma,random
1126,16,1.0192465,1.0,s_ma,c_ms,c_ma,random
1127,16,1.2185435,1.0,s_ma,c_ms,c_ms,random
1128,16,1.201833,1.0,s_ma,c_ms,c_ms,random
1129,16,0.70717573,0.0,s_ma,c_ms,c_ma,random
1130,16,0.37710658,0.0,s_ma,c_ms,c_ms,random
1131,16,0.44374284,0.0,s_ms,c_ma,c_ms,random
1132,16,1.4771035,0.0,s_ms,c_ma,c_ma,random
1133,16,0.45826757,1.0,s_ms,c_ma,c_ma,random
1134,16,0.43980396,0.0,s_ms,c_ma,c_ms,random
1135,16,1.6006038,1.0,s_ms,c_ma,c_ms,random
1136,16,2.1277778,0.0,s_ma,c_ma,c_ma,random
1137,16,0.8940309,0.0,s_ma,c_ma,c_ms,random
1138,16,1.1678874,0.0,s_ma,c_ma,c_ma,random
1139,16,1.0299344,0.0,s_ma,c_ma,c_ms,random
0,17,0.42902076,0.0,s_ma,c_ma,c_ms,blocked
1,17,1.0593936,0.0,s_ma,c_ma,c_ma,blocked
2,17,0.9975793,1.0,s_ma,c_ma,c_ms,blocked
3,17,1.2694845,0.0,s_ma,c_ma,c_ms,blocked
4,17,0.6970848,1.0,s_ms,c_ma,c_ms,blocked
5,17,1.1305726,0.0,s_ms,c_ma,c_ma,blocked
6,17,1.0836276,0.0,s_ms,c_ma,c_ma,blocked
7,17,1.306911,1.0,s_ms,c_ma,c_ms,blocked
8,17,0.58650273,0.0,s_ms,c_ma,c_ma,blocked
9,17,1.0197555,1.0,s_ma,c_ms,c_ma,blocked
10,17,1.1713223,0.0,s_ma,c_ms,c_ms,blocked
11,17,1.7009373,1.0,s_ma,c_ms,c_ms,blocked
12,17,0.388425,0.0,s_ma,c_ms,c_ma,blocked
13,17,0.8803101,1.0,s_ma,c_ms,c_ma,blocked
14,17,0.73091596,0.0,s_ms,c_ms,c_ms,blocked
15,17,0.7782718,0.0,s_ms,c_ms,c_ma,blocked
16,17,0.65131843,1.0,s_ms,c_ms,c_ms,blocked
17,17,0.80063176,1.0,s_ms,c_ms,c_ma,blocked
18,17,1.3753765,0.0,s_ms,c_ms,c_ms,blocked
19,17,1.05163,0.0,s_ma,c_ma,c_ms,blocked
20,17,0.81570196,0.0,s_ma,c_ma,c_ms,blocked
21,17,1.1059196,0.0,s_ma,c_ma,c_ma,blocked
22,17,0.45125622,0.0,s_ma,c_ma,c_ma,blocked
23,17,2.2260997,0.0,s_ms,c_ma,c_ma,blocked
24,17,0.22777,1.0,s_ms,c_ma,c_ms,blocked
25,17,1.6968098,0.0,s_ms,c_ma,c_ms,blocked
26,17,1.2075573,0.0,s_ms,c_ma,c_ma,blocked
27,17,1.4155042,1.0,s_ms,c_ma,c_ms,blocked
28,17,0.9243611,1.0,s_ma,c_ms,c_ms,blocked
29,17,0.55320334,0.0,s_ma,c_ms,c_ma,blocked
30,17,1.0079572,0.0,s_ma,c_ms,c_ma,blocked
31,17,0.45488504,0.0,s_ma,c_ms,c_ms,blocked
32,17,0.051773753,0.0,s_ma,c_ms,c_ms,blocked
33,17,1.0309142,1.0,s_ms,c_ms,c_ma,blocked
34,17,0.31686488,0.0,s_ms,c_ms,c_ms,blocked
35,17,0.1066781,0.0,s_ms,c_ms,c_ma,blocked
36,17,1.1330963,1.0,s_ms,c_ms,c_ms,blocked
37,17,0.13547459,0.0,s_ms,c_ms,c_ma,blocked
38,17,1.572046,0.0,s_ma,c_ma,c_ma,blocked
39,17,2.6790595,0.0,s_ma,c_ma,c_ms,blocked
40,17,0.7737193,1.0,s_ma,c_ma,c_ms,blocked
41,17,1.1263256,0.0,s_ma,c_ma,c_ms,blocked
42,17,1.2970777,0.0,s_ms,c_ma,c_ms,blocked
43,17,0.5706097,0.0,s_ms,c_ma,c_ma,blocked
44,17,1.2328434,0.0,s_ms,c_ma,c_ma,blocked
45,17,1.4428104,0.0,s_ms,c_ma,c_ms,blocked
46,17,2.138049,1.0,s_ms,c_ma,c_ma,blocked
47,17,0.8973725,0.0,s_ma,c_ms,c_ma,blocked
48,17,0.94381714,1.0,s_ma,c_ms,c_ms,blocked
49,17,1.5437522,0.0,s_ma,c_ms,c_ms,blocked
50,17,0.20217025,0.0,s_ma,c_ms,c_ma,blocked
51,17,0.46343943,0.0,s_ma,c_ms,c_ma,blocked
52,17,0.41598454,1.0,s_ms,c_ms,c_ms,blocked
53,17,1.321617,0.0,s_ms,c_ms,c_ma,blocked
54,17,0.71435934,1.0,s_ms,c_ms,c_ms,blocked
55,17,0.63541734,0.0,s_ms,c_ms,c_ma,blocked
56,17,0.92930657,1.0,s_ms,c_ms,c_ms,blocked
57,17,0.33698002,0.0,s_ma,c_ma,c_ms,blocked
58,17,1.0222509,1.0,s_ma,c_ma,c_ma,blocked
59,17,1.7359072,0.0,s_ma,c_ma,c_ms,blocked
60,17,1.376733,1.0,s_ma,c_ma,c_ma,blocked
61,17,0.8424868,1.0,s_ms,c_ma,c_ma,blocked
62,17,0.69949365,1.0,s_ms,c_ma,c_ms,blocked
63,17,0.6933749,0.0,s_ms,c_ma,c_ms,blocked
64,17,0.6682601,1.0,s_ms,c_ma,c_ma,blocked
65,17,0.25138777,0.0,s_ms,c_ma,c_ms,blocked
66,17,0.2632007,0.0,s_ma,c_ms,c_ms,blocked
67,17,0.72612506,0.0,s_ma,c_ms,c_ma,blocked
68,17,1.5792289,0.0,s_ma,c_ms,c_ma,blocked
69,17,0.90310067,1.0,s_ma,c_ms,c_ms,blocked
70,17,1.1645255,1.0,s_ma,c_ms,c_ms,blocked
71,17,0.7967353,1.0,s_ms,c_ms,c_ma,blocked
72,17,1.4319267,1.0,s_ms,c_ms,c_ms,blocked
73,17,0.9527015,0.0,s_ms,c_ms,c_ma,blocked
74,17,1.0745835,0.0,s_ms,c_ms,c_ms,blocked
75,17,0.7329161,0.0,s_ms,c_ms,c_ma,blocked
76,17,0.84909356,0.0,s_ma,c_ma,c_ms,blocked
77,17,1.0256948,0.0,s_ma,c_ma,c_ma,blocked
78,17,1.6155659,0.0,s_ma,c_ma,c_ms,blocked
79,17,1.3858616,0.0,s_ma,c_ma,c_ma,blocked
80,17,0.59503764,0.0,s_ms,c_ma,c_ma,blocked
81,17,0.478911,0.0,s_ms,c_ma,c_ms,blocked
82,17,0.29658523,1.0,s_ms,c_ma,c_ms,blocked
83,17,0.35071608,0.0,s_ms,c_ma,c_ma,blocked
84,17,1.5590713,1.0,s_ms,c_ma,c_ms,blocked
85,17,1.244758,1.0,s_ma,c_ms,c_ms,blocked
86,17,0.7143451,0.0,s_ma,c_ms,c_ma,blocked
87,17,0.5631125,1.0,s_ma,c_ms,c_ma,blocked
88,17,0.4472322,0.0,s_ma,c_ms,c_ms,blocked
89,17,0.39486423,0.0,s_ma,c_ms,c_ms,blocked
90,17,0.71271485,1.0,s_ms,c_ms,c_ma,blocked
91,17,0.93612236,0.0,s_ms,c_ms,c_ms,blocked
92,17,0.44307387,0.0,s_ms,c_ms,c_ma,blocked
93,17,0.4257994,0.0,s_ms,c_ms,c_ms,blocked
94,17,0.35197654,1.0,s_ms,c_ms,c_ma,blocked
95,17,1.7518215,0.0,s_ms,c_ma,c_ms,blocked
96,17,1.1891751,0.0,s_ms,c_ma,c_ma,blocked
97,17,0.7655131,0.0,s_ms,c_ma,c_ms,blocked
98,17,1.2900739,0.0,s_ms,c_ma,c_ma,blocked
99,17,0.36691797,1.0,s_ms,c_ma,c_ma,blocked
100,17,1.391877,0.0,s_ma,c_ma,c_ms,blocked
101,17,0.7040361,0.0,s_ma,c_ma,c_ms,blocked
102,17,1.0399113,0.0,s_ma,c_ma,c_ma,blocked
103,17,1.9159181,1.0,s_ma,c_ma,c_ms,blocked
104,17,0.8805729,0.0,s_ms,c_ms,c_ms,blocked
105,17,0.3237847,0.0,s_ms,c_ms,c_ma,blocked
106,17,0.6567904,0.0,s_ms,c_ms,c_ma,blocked
107,17,0.48788875,1.0,s_ms,c_ms,c_ms,blocked
108,17,1.0484772,1.0,s_ms,c_ms,c_ms,blocked
109,17,1.2909536,0.0,s_ma,c_ms,c_ma,blocked
110,17,0.8133414,1.0,s_ma,c_ms,c_ms,blocked
111,17,0.55345714,0.0,s_ma,c_ms,c_ma,blocked
112,17,0.34023893,1.0,s_ma,c_ms,c_ms,blocked
113,17,0.2498932,0.0,s_ma,c_ms,c_ma,blocked
114,17,0.38859504,0.0,s_ms,c_ma,c_ma,blocked
115,17,1.0286101,0.0,s_ms,c_ma,c_ms,blocked
116,17,0.25436896,0.0,s_ms,c_ma,c_ma,blocked
117,17,0.88734746,0.0,s_ms,c_ma,c_ms,blocked
118,17,0.920305,1.0,s_ms,c_ma,c_ms,blocked
119,17,0.54980505,1.0,s_ma,c_ma,c_ms,blocked
120,17,0.35446268,0.0,s_ma,c_ma,c_ma,blocked
121,17,0.9478252,0.0,s_ma,c_ma,c_ms,blocked
122,17,0.8416951,0.0,s_ma,c_ma,c_ma,blocked
123,17,0.7516372,0.0,s_ms,c_ms,c_ma,blocked
124,17,1.014646,0.0,s_ms,c_ms,c_ms,blocked
125,17,1.2632239,0.0,s_ms,c_ms,c_ms,blocked
126,17,1.1667206,0.0,s_ms,c_ms,c_ma,blocked
127,17,0.87342346,0.0,s_ms,c_ms,c_ma,blocked
128,17,0.97493064,0.0,s_ma,c_ms,c_ms,blocked
129,17,1.749261,0.0,s_ma,c_ms,c_ma,blocked
130,17,1.2260141,0.0,s_ma,c_ms,c_ms,blocked
131,17,1.4830755,1.0,s_ma,c_ms,c_ma,blocked
132,17,0.5862346,1.0,s_ma,c_ms,c_ms,blocked
133,17,0.6636077,1.0,s_ms,c_ma,c_ma,blocked
134,17,2.0909648,1.0,s_ms,c_ma,c_ms,blocked
135,17,0.67093503,1.0,s_ms,c_ma,c_ma,blocked
136,17,0.5581436,1.0,s_ms,c_ma,c_ms,blocked
137,17,0.39532185,0.0,s_ms,c_ma,c_ms,blocked
138,17,1.4710958,0.0,s_ma,c_ma,c_ms,blocked
139,17,0.90429276,1.0,s_ma,c_ma,c_ma,blocked
140,17,0.8317896,0.0,s_ma,c_ma,c_ms,blocked
141,17,2.0274453,0.0,s_ma,c_ma,c_ma,blocked
142,17,1.0497303,1.0,s_ms,c_ms,c_ma,blocked
143,17,1.239968,0.0,s_ms,c_ms,c_ms,blocked
144,17,1.0427314,0.0,s_ms,c_ms,c_ms,blocked
145,17,0.5445074,1.0,s_ms,c_ms,c_ma,blocked
146,17,0.5766174,1.0,s_ms,c_ms,c_ma,blocked
147,17,1.1691993,0.0,s_ma,c_ms,c_ms,blocked
148,17,0.6614199,0.0,s_ma,c_ms,c_ma,blocked
149,17,0.71387887,0.0,s_ma,c_ms,c_ms,blocked
150,17,1.798233,1.0,s_ma,c_ms,c_ma,blocked
151,17,1.1296747,0.0,s_ma,c_ms,c_ms,blocked
152,17,1.6916697,0.0,s_ms,c_ma,c_ms,blocked
153,17,0.22160196,0.0,s_ms,c_ma,c_ma,blocked
154,17,1.4052463,1.0,s_ms,c_ma,c_ms,blocked
155,17,0.60824525,1.0,s_ms,c_ma,c_ma,blocked
156,17,1.0539582,0.0,s_ms,c_ma,c_ma,blocked
157,17,1.8707771,0.0,s_ma,c_ma,c_ma,blocked
158,17,1.2063847,0.0,s_ma,c_ma,c_ms,blocked
159,17,1.9019103,1.0,s_ma,c_ma,c_ms,blocked
160,17,0.46143082,0.0,s_ma,c_ma,c_ms,blocked
161,17,0.5341285,0.0,s_ms,c_ms,c_ms,blocked
162,17,1.1047623,0.0,s_ms,c_ms,c_ma,blocked
163,17,1.4310802,0.0,s_ms,c_ms,c_ma,blocked
164,17,0.4851539,1.0,s_ms,c_ms,c_ms,blocked
165,17,0.4344425,1.0,s_ms,c_ms,c_ms,blocked
166,17,0.1644641,0.0,s_ma,c_ms,c_ma,blocked
167,17,1.8592467,1.0,s_ma,c_ms,c_ms,blocked
168,17,0.58651394,0.0,s_ma,c_ms,c_ma,blocked
169,17,0.4072546,0.0,s_ma,c_ms,c_ms,blocked
170,17,0.491021,1.0,s_ma,c_ms,c_ma,blocked
171,17,1.007255,0.0,s_ms,c_ma,c_ma,blocked
172,17,0.68597454,1.0,s_ms,c_ma,c_ms,blocked
173,17,1.3962388,0.0,s_ms,c_ma,c_ma,blocked
174,17,1.2040347,0.0,s_ms,c_ma,c_ms,blocked
175,17,1.3375101,1.0,s_ms,c_ma,c_ms,blocked
176,17,0.053906903,1.0,s_ma,c_ma,c_ms,blocked
177,17,1.3975383,1.0,s_ma,c_ma,c_ma,blocked
178,17,0.63695776,1.0,s_ma,c_ma,c_ma,blocked
179,17,0.63002634,0.0,s_ma,c_ma,c_ms,blocked
180,17,1.0146456,0.0,s_ms,c_ms,c_ma,blocked
181,17,1.1563895,0.0,s_ms,c_ms,c_ms,blocked
182,17,1.172942,0.0,s_ms,c_ms,c_ms,blocked
183,17,0.3278629,0.0,s_ms,c_ms,c_ma,blocked
184,17,1.2895453,0.0,s_ms,c_ms,c_ma,blocked
185,17,1.5813644,0.0,s_ma,c_ms,c_ms,blocked
186,17,0.5939599,0.0,s_ma,c_ms,c_ma,blocked
187,17,0.5661861,0.0,s_ma,c_ms,c_ms,blocked
188,17,0.47361246,0.0,s_ma,c_ms,c_ma,blocked
189,17,0.6290238,0.0,s_ma,c_ms,c_ms,blocked
190,17,1.1018081,0.0,s_ma,c_ms,c_ma,blocked
191,17,0.8951436,0.0,s_ma,c_ms,c_ms,blocked
192,17,0.9906308,0.0,s_ma,c_ms,c_ma,blocked
193,17,0.836291,1.0,s_ma,c_ms,c_ms,blocked
194,17,1.4882877,0.0,s_ma,c_ms,c_ms,blocked
195,17,0.10523696,0.0,s_ms,c_ms,c_ms,blocked
196,17,0.6966956,1.0,s_ms,c_ms,c_ma,blocked
197,17,0.7094488,1.0,s_ms,c_ms,c_ma,blocked
198,17,0.96242166,0.0,s_ms,c_ms,c_ms,blocked
199,17,1.7331076,0.0,s_ms,c_ms,c_ma,blocked
200,17,0.108000815,0.0,s_ma,c_ma,c_ms,blocked
201,17,0.4889434,1.0,s_ma,c_ma,c_ms,blocked
202,17,0.53752875,0.0,s_ma,c_ma,c_ma,blocked
203,17,0.8921747,0.0,s_ma,c_ma,c_ma,blocked
204,17,0.9105404,1.0,s_ms,c_ma,c_ms,blocked
205,17,1.1363915,0.0,s_ms,c_ma,c_ma,blocked
206,17,0.637071,0.0,s_ms,c_ma,c_ms,blocked
207,17,0.9905084,1.0,s_ms,c_ma,c_ma,blocked
208,17,1.9160751,0.0,s_ms,c_ma,c_ms,blocked
209,17,0.43131438,0.0,s_ma,c_ms,c_ms,blocked
210,17,1.4264636,0.0,s_ma,c_ms,c_ma,blocked
211,17,0.44999492,1.0,s_ma,c_ms,c_ms,blocked
212,17,0.9856032,0.0,s_ma,c_ms,c_ma,blocked
213,17,0.66899073,0.0,s_ma,c_ms,c_ma,blocked
214,17,0.16354965,0.0,s_ms,c_ms,c_ma,blocked
215,17,1.1199665,0.0,s_ms,c_ms,c_ms,blocked
216,17,1.2990446,0.0,s_ms,c_ms,c_ms,blocked
217,17,1.3504641,0.0,s_ms,c_ms,c_ma,blocked
218,17,1.6165323,0.0,s_ms,c_ms,c_ms,blocked
219,17,1.7288606,1.0,s_ma,c_ma,c_ms,blocked
220,17,0.38006514,0.0,s_ma,c_ma,c_ma,blocked
221,17,0.271226,1.0,s_ma,c_ma,c_ms,blocked
222,17,0.7996064,1.0,s_ma,c_ma,c_ms,blocked
223,17,1.2008526,1.0,s_ms,c_ma,c_ma,blocked
224,17,0.81227577,1.0,s_ms,c_ma,c_ms,blocked
225,17,1.4232826,1.0,s_ms,c_ma,c_ma,blocked
226,17,1.3963495,1.0,s_ms,c_ma,c_ms,blocked
227,17,0.23648348,0.0,s_ms,c_ma,c_ma,blocked
228,17,1.5401841,1.0,s_ma,c_ms,c_ms,blocked
229,17,0.26867723,0.0,s_ma,c_ms,c_ma,blocked
230,17,0.701569,0.0,s_ma,c_ms,c_ms,blocked
231,17,1.3506333,1.0,s_ma,c_ms,c_ma,blocked
232,17,0.63987255,0.0,s_ma,c_ms,c_ma,blocked
233,17,1.1090823,0.0,s_ms,c_ms,c_ma,blocked
234,17,1.7029685,0.0,s_ms,c_ms,c_ms,blocked
235,17,0.38047338,0.0,s_ms,c_ms,c_ms,blocked
236,17,1.5055317,0.0,s_ms,c_ms,c_ma,blocked
237,17,0.79262865,0.0,s_ms,c_ms,c_ms,blocked
238,17,0.12952116,0.0,s_ma,c_ma,c_ms,blocked
239,17,0.6982095,0.0,s_ma,c_ma,c_ma,blocked
240,17,0.338167,0.0,s_ma,c_ma,c_ms,blocked
241,17,0.6995429,0.0,s_ma,c_ma,c_ms,blocked
242,17,0.47932032,1.0,s_ms,c_ma,c_ma,blocked
243,17,0.5236913,0.0,s_ms,c_ma,c_ms,blocked
244,17,0.9576101,1.0,s_ms,c_ma,c_ma,blocked
245,17,0.42670673,1.0,s_ms,c_ma,c_ms,blocked
246,17,0.6206,1.0,s_ms,c_ma,c_ma,blocked
247,17,0.67588305,0.0,s_ma,c_ms,c_ma,blocked
248,17,0.8053329,1.0,s_ma,c_ms,c_ms,blocked
249,17,0.7849802,0.0,s_ma,c_ms,c_ma,blocked
250,17,0.9321269,0.0,s_ma,c_ms,c_ms,blocked
251,17,0.9607925,0.0,s_ma,c_ms,c_ms,blocked
252,17,0.8863548,0.0,s_ms,c_ms,c_ms,blocked
253,17,1.0600878,0.0,s_ms,c_ms,c_ma,blocked
254,17,0.768766,0.0,s_ms,c_ms,c_ma,blocked
255,17,0.4432614,0.0,s_ms,c_ms,c_ms,blocked
256,17,0.9110073,0.0,s_ms,c_ms,c_ma,blocked
257,17,2.5346563,0.0,s_ma,c_ma,c_ma,blocked
258,17,0.7041942,1.0,s_ma,c_ma,c_ms,blocked
259,17,1.6224209,1.0,s_ma,c_ma,c_ms,blocked
260,17,0.5067512,1.0,s_ma,c_ma,c_ma,blocked
261,17,1.1728321,1.0,s_ms,c_ma,c_ms,blocked
262,17,0.7035272,0.0,s_ms,c_ma,c_ma,blocked
263,17,0.52298445,0.0,s_ms,c_ma,c_ms,blocked
264,17,0.5875137,1.0,s_ms,c_ma,c_ma,blocked
265,17,0.9909562,1.0,s_ms,c_ma,c_ms,blocked
266,17,0.9708858,1.0,s_ma,c_ms,c_ma,blocked
267,17,0.6503635,1.0,s_ma,c_ms,c_ms,blocked
268,17,0.9356599,1.0,s_ma,c_ms,c_ma,blocked
269,17,0.87871444,0.0,s_ma,c_ms,c_ms,blocked
270,17,1.1006525,0.0,s_ma,c_ms,c_ms,blocked
271,17,1.3733964,0.0,s_ms,c_ms,c_ms,blocked
272,17,1.0921535,0.0,s_ms,c_ms,c_ma,blocked
273,17,0.8140098,0.0,s_ms,c_ms,c_ma,blocked
274,17,0.8319139,0.0,s_ms,c_ms,c_ms,blocked
